repo_completo,numero_pr,titulo,autora,status,url,criado_em,merged_em,closed_em,changed_files,additions,deletions,loc_total,tempo_analise_horas,tempo_analise_dias,descricao_tamanho_chars,total_comentarios,numero_reviews,num_participantes
pytorch/pytorch,176717,[Test] Make TestUnaryUfuncs device-generic in test_unary_ufuncs.py,RiyaP2508,CLOSED,https://github.com/pytorch/pytorch/pull/176717,2026-03-06T14:54:08Z,,2026-04-30T10:47:05Z,3,42,13,55,1315.8825,54.8284,665,16,6,7
pytorch/pytorch,173167,[CUDA] Fix adaptive pooling integer overflows that result in illegal memory accesses,RoelsJonas,CLOSED,https://github.com/pytorch/pytorch/pull/173167,2026-01-23T10:21:13Z,,2026-04-30T09:17:12Z,3,40,0,40,2326.9331,96.9555,258,11,7,5
pytorch/pytorch,181912,[Xcode 26.4 SDK] Fix -Wnullable-to-nonnull-conversion in MetalContext.mm and MetalDevice.h (PyTorch Metal),mamun4122,CLOSED,https://github.com/pytorch/pytorch/pull/181912,2026-04-29T19:22:35Z,,2026-04-30T09:15:14Z,2,12,7,19,13.8775,0.5782,1536,7,1,3
pytorch/pytorch,94787,Fine grained dynamic shape controls,voznesenskym,CLOSED,https://github.com/pytorch/pytorch/pull/94787,2023-02-14T01:53:16Z,,2023-02-17T22:28:44Z,10,553,51,604,92.5911,3.858,258,17,45,5
pytorch/pytorch,181929,[DeviceMesh] Use hashed PG names for fake backend when torchcomms is enabled,mori360,CLOSED,https://github.com/pytorch/pytorch/pull/181929,2026-04-29T21:52:49Z,,2026-04-30T07:34:04Z,2,35,0,35,9.6875,0.4036,1632,10,1,3
pytorch/pytorch,181679,[vllm hash update] update the pinned vllm hash,pytorchupdatebot,CLOSED,https://github.com/pytorch/pytorch/pull/181679,2026-04-28T00:49:05Z,,2026-04-30T07:22:13Z,1,1,1,2,54.5522,2.273,156,12,1,4
pytorch/pytorch,172670,[nativert] implicit fastresizetozero for reused output buffers,dolpm,CLOSED,https://github.com/pytorch/pytorch/pull/172670,2026-01-16T19:57:57Z,,2026-04-30T07:20:31Z,7,51,308,359,2483.3761,103.474,666,8,1,4
pytorch/pytorch,181857,[OpenReg][Test] Move bypass validation in TestBypassDeviceRestrictions to tearDownClass,orangeH25,CLOSED,https://github.com/pytorch/pytorch/pull/181857,2026-04-29T10:33:44Z,,2026-04-30T06:38:28Z,1,12,13,25,20.0789,0.8366,318,9,1,4
pytorch/pytorch,181896,[Dynamo] Add CPython test test_deque,guilhermeleobas,CLOSED,https://github.com/pytorch/pytorch/pull/181896,2026-04-29T18:42:26Z,,2026-04-30T06:36:51Z,61,1195,0,1195,11.9069,0.4961,329,3,1,4
pytorch/pytorch,173618,Use type-appropriate default tolerances in test assertions,chunhuanMeng,CLOSED,https://github.com/pytorch/pytorch/pull/173618,2026-01-28T06:24:48Z,,2026-04-30T06:26:09Z,1,2,1,3,2208.0225,92.0009,557,36,3,8
pytorch/pytorch,181859,[xpu][fix] Fix LinearCrossEntropyLoss-related UT accuracy on XPU,guangyey,CLOSED,https://github.com/pytorch/pytorch/pull/181859,2026-04-29T11:32:14Z,,2026-04-30T06:17:41Z,1,4,0,4,18.7575,0.7816,344,12,3,6
pytorch/pytorch,177128,Increase tolerance for conv_transpose3d in TestCompositeCompliance on XPU,wpietka,CLOSED,https://github.com/pytorch/pytorch/pull/177128,2026-03-11T11:53:16Z,,2026-04-30T06:10:35Z,1,3,0,3,1194.2886,49.762,734,2,2,5
pytorch/pytorch,181949,[MPS] Enhance Col2Im tensor op to avoid .contiguous() call and make corresponding Metal kernel stride-aware ,bornaehsani,CLOSED,https://github.com/pytorch/pytorch/pull/181949,2026-04-30T00:32:32Z,,2026-04-30T06:01:46Z,2,13,6,19,5.4872,0.2286,1117,6,2,5
pytorch/pytorch,180884,Preserve AOTI proxy_executor error messages (#180884),yingufan,CLOSED,https://github.com/pytorch/pytorch/pull/180884,2026-04-20T18:01:43Z,,2026-04-28T07:39:07Z,5,75,14,89,181.6233,7.5676,1217,5,4,3
pytorch/pytorch,181922,[dynamic shape]Add auto naming for IntSpec No name,fxdawnn,CLOSED,https://github.com/pytorch/pytorch/pull/181922,2026-04-29T20:42:14Z,,2026-04-30T05:42:36Z,2,17,2,19,9.0061,0.3753,2523,11,3,3
pytorch/pytorch,173852,[pyrefly] Add type coverage for torch/_dynamo core modules (1/4),NikhilAPatel,CLOSED,https://github.com/pytorch/pytorch/pull/173852,2026-01-29T22:17:18Z,,2026-04-30T05:39:36Z,2,2,2,4,2167.3717,90.3072,574,3,1,2
pytorch/pytorch,179782,[ROCm] Enable ROCm swizzle check and update scaled_mm swizzle tests,jagadish-amd,CLOSED,https://github.com/pytorch/pytorch/pull/179782,2026-04-09T01:57:45Z,,2026-04-17T02:50:07Z,2,68,15,83,192.8728,8.0364,655,18,5,6
pytorch/pytorch,177201,Fix Dynamo crash when DeviceMesh is constructed inside torch.compile,xmfan,CLOSED,https://github.com/pytorch/pytorch/pull/177201,2026-03-11T21:41:38Z,,2026-04-30T05:27:46Z,3,73,2,75,1183.7689,49.3237,2829,13,3,6
pytorch/pytorch,170643,[XPU] fix UT cases of COW issue,NeoZhangJianyu,CLOSED,https://github.com/pytorch/pytorch/pull/170643,2025-12-17T05:40:20Z,,2026-04-30T04:49:49Z,5,17,5,22,3215.1581,133.9649,1008,8,8,8
pytorch/pytorch,179667,[Devmate Tasks][TEST ISSUE] Fix broken fbcode//caffe2/test/dynamo:test_dynamo - test_nested_graph_breaks.py::NestedGraphBreakTes (#179667),fxdawnn,CLOSED,https://github.com/pytorch/pytorch/pull/179667,2026-04-08T05:18:35Z,,2026-04-30T04:38:20Z,1,1,1,2,527.3292,21.972,113,3,1,2
pytorch/pytorch,179755,[Claude Code] Skip test_remove_noop_slice1 on cuda in subprocess mode (#179755),fxdawnn,CLOSED,https://github.com/pytorch/pytorch/pull/179755,2026-04-08T20:57:33Z,,2026-04-30T04:37:54Z,1,1,1,2,511.6725,21.3197,1281,4,1,3
pytorch/pytorch,181813,Fix typos across torch codebase,frgossen,CLOSED,https://github.com/pytorch/pytorch/pull/181813,2026-04-29T00:52:53Z,,2026-04-30T04:30:15Z,7,8,8,16,27.6228,1.1509,591,5,2,4
pytorch/pytorch,181858,[xpu][fix] Update KERNEL_COUNT_OVERRIDES for xpu to pass CI,guangyey,CLOSED,https://github.com/pytorch/pytorch/pull/181858,2026-04-29T10:53:13Z,,2026-04-30T04:27:36Z,1,27,13,40,17.5731,0.7322,16582,5,2,5
pytorch/pytorch,181820,[inductor][autotuning] extract _ensure_kernel_loaded helper (#181820),nmacchioni,CLOSED,https://github.com/pytorch/pytorch/pull/181820,2026-04-29T01:49:43Z,,2026-04-30T04:21:31Z,1,21,29,50,26.53,1.1054,1126,7,1,3
pytorch/pytorch,173152,autocast: force CUDA FP16 to avoid BF16 instability,VengadeshwararRao,CLOSED,https://github.com/pytorch/pytorch/pull/173152,2026-01-23T05:24:55Z,,2026-04-30T03:46:38Z,1,4,0,4,2326.3619,96.9317,386,5,2,5
pytorch/pytorch,181271,Codegen RuntimeWrapper orchestration into single function,bobrenjc93,CLOSED,https://github.com/pytorch/pytorch/pull/181271,2026-04-23T18:58:45Z,,2026-04-30T03:40:44Z,5,741,43,784,152.6997,6.3625,2108,38,2,4
pytorch/pytorch,180430,[AMD][PyTorch] Redirect index_add_ to scatter_add_ on HIP for large tensors (#180430),haoyuz,CLOSED,https://github.com/pytorch/pytorch/pull/180430,2026-04-15T05:22:57Z,,2026-04-30T02:40:34Z,2,167,0,167,357.2936,14.8872,6971,59,3,8
pytorch/pytorch,181884,[Dynamo] Replace manual `__bool__` / `__len__` call by `generic_bool`,guilhermeleobas,CLOSED,https://github.com/pytorch/pytorch/pull/181884,2026-04-29T16:46:48Z,,2026-04-30T03:17:46Z,2,23,46,69,10.5161,0.4382,404,4,1,4
pytorch/pytorch,178815,Defer pipeline RECV ops with rank-parity deadlock avoidance (#172668),yuankaichen-amd,CLOSED,https://github.com/pytorch/pytorch/pull/178815,2026-03-30T22:13:49Z,,2026-04-30T03:16:14Z,3,601,6,607,725.0403,30.21,964,7,19,8
pytorch/pytorch,181785,Fix Library finalizer not clearing torch.ops cache,aorenste,CLOSED,https://github.com/pytorch/pytorch/pull/181785,2026-04-28T20:18:29Z,,2026-04-30T03:05:32Z,3,80,16,96,30.7842,1.2827,1721,10,1,3
pytorch/pytorch,181263,[PT2] Fix predispatch function serialization in torch.export save/load (#181263),malaybag,CLOSED,https://github.com/pytorch/pytorch/pull/181263,2026-04-23T17:42:00Z,,2026-04-30T03:05:26Z,3,109,5,114,153.3906,6.3913,1361,7,3,3
pytorch/pytorch,180594,"Add `CosineLR`: a composable, multiplicative cosine learning rate scheduler",apehex,CLOSED,https://github.com/pytorch/pytorch/pull/180594,2026-04-16T19:06:56Z,,2026-04-27T21:40:53Z,2,349,1,350,266.5658,11.1069,3175,5,4,5
pytorch/pytorch,180923,[dynamic shape] Add TensorSpec for per-dimension dynamic shape specification,fxdawnn,CLOSED,https://github.com/pytorch/pytorch/pull/180923,2026-04-20T21:52:00Z,,2026-04-30T03:01:43Z,2,228,69,297,221.1619,9.2151,4085,13,16,3
pytorch/pytorch,177296,Add `abbr` property to `torch.dtype`,ezyang,CLOSED,https://github.com/pytorch/pytorch/pull/177296,2026-03-12T19:13:49Z,,2026-04-30T02:57:08Z,10,244,81,325,1159.7219,48.3217,679,11,7,4
pytorch/pytorch,178784,Fix parse_ref.py path in setup-linux action to use github.action_path,sekyondaMeta,CLOSED,https://github.com/pytorch/pytorch/pull/178784,2026-03-30T15:50:44Z,,2026-03-30T21:37:35Z,1,9,1,10,5.7808,0.2409,408,10,2,4
pytorch/pytorch,178806,[mergebot] Add explicit error when ghstack revert finds no revertable PRs,izaitsevfb,CLOSED,https://github.com/pytorch/pytorch/pull/178806,2026-03-30T20:12:45Z,,2026-03-30T22:17:25Z,1,7,0,7,2.0778,0.0866,862,8,4,6
pytorch/pytorch,178790,[BE] Clean conda cache before publishing image,malfet,CLOSED,https://github.com/pytorch/pytorch/pull/178790,2026-03-30T16:55:04Z,,2026-03-30T19:31:39Z,1,3,0,3,2.6097,0.1087,164,3,2,4
pytorch/pytorch,178789,[BE] Cleanup rust installation after sccache build,malfet,CLOSED,https://github.com/pytorch/pytorch/pull/178789,2026-03-30T16:54:59Z,,2026-03-30T19:31:38Z,1,2,1,3,2.6108,0.1088,195,2,2,4
pytorch/pytorch,177595,[shard prop] default sharding validator to 1-1 OpInfo-aten entries,pianpwk,CLOSED,https://github.com/pytorch/pytorch/pull/177595,2026-03-16T23:15:40Z,,2026-03-30T22:36:11Z,2,693,287,980,335.3419,13.9726,620,6,5,3
pytorch/pytorch,178701,[inductor] Handle OpaqueObjectState in graph outputs and memory planner,bobrenjc93,CLOSED,https://github.com/pytorch/pytorch/pull/178701,2026-03-29T00:13:56Z,,2026-03-30T19:36:39Z,2,42,0,42,43.3786,1.8074,1740,5,1,3
pytorch/pytorch,177808,[Dynamo] Represent `__dict__` as `DunderDictVt` in `NNModuleVariable`,guilhermeleobas,CLOSED,https://github.com/pytorch/pytorch/pull/177808,2026-03-19T01:51:35Z,,2026-03-30T20:21:52Z,4,9,82,91,282.5047,11.771,379,24,3,6
pytorch/pytorch,177807,[Dynamo] Represent class.__dict__ as a MappingProxyVariable,guilhermeleobas,CLOSED,https://github.com/pytorch/pytorch/pull/177807,2026-03-19T01:51:29Z,,2026-03-30T20:21:50Z,34,107,36,143,282.5058,11.7711,194,9,3,7
pytorch/pytorch,177658,[Dynamo] Simplify DunderDictVariable impl.,guilhermeleobas,CLOSED,https://github.com/pytorch/pytorch/pull/177658,2026-03-17T16:28:03Z,,2026-03-30T20:21:49Z,8,164,138,302,315.8961,13.1623,127,11,3,6
pytorch/pytorch,178775,[MPS] Fix BatchNorm with mixed input/weight dtypes (#178770),malfet,CLOSED,https://github.com/pytorch/pytorch/pull/178775,2026-03-30T14:30:52Z,,2026-03-30T17:42:01Z,2,46,18,64,3.1858,0.1327,717,3,2,4
pytorch/pytorch,178692,[distributed] Handle FakeScriptObject wrapping of ProcessGroup in pybind,bobrenjc93,CLOSED,https://github.com/pytorch/pytorch/pull/178692,2026-03-28T19:18:29Z,,2026-03-30T19:07:13Z,2,60,2,62,47.8122,1.9922,711,3,1,3
pytorch/pytorch,178691,[opaque] Exclude OpaqueMultiOutput from tensor IR node check,bobrenjc93,CLOSED,https://github.com/pytorch/pytorch/pull/178691,2026-03-28T19:18:24Z,,2026-03-30T19:07:12Z,2,25,1,26,47.8133,1.9922,580,6,1,3
pytorch/pytorch,178699,[Bugfix] Cleanup setup-python on B200 in _linux-test,huydhn,CLOSED,https://github.com/pytorch/pytorch/pull/178699,2026-03-28T22:39:50Z,,2026-03-30T23:40:52Z,1,0,8,8,49.0172,2.0424,415,5,3,4
pytorch/pytorch,178672,[OSDC] Update pull test cases to support OSDC k8s migration,huydhn,CLOSED,https://github.com/pytorch/pytorch/pull/178672,2026-03-28T01:59:50Z,,2026-03-30T07:38:22Z,11,44,47,91,53.6422,2.2351,1136,5,10,4
pytorch/pytorch,178580,[BE] Move some common CI steps to setup-linux,huydhn,CLOSED,https://github.com/pytorch/pytorch/pull/178580,2026-03-27T09:10:49Z,,2026-03-27T22:16:27Z,2,49,8,57,13.0939,0.5456,3157,6,5,4
pytorch/pytorch,178619,Refactor exception handling in torch._dynamo with raise_python_observed_exception,guilhermeleobas,CLOSED,https://github.com/pytorch/pytorch/pull/178619,2026-03-27T18:24:50Z,,2026-03-30T17:23:51Z,14,140,170,310,70.9836,2.9577,545,9,1,5
pytorch/pytorch,178008,[dynamo] [recompile] make dynamo not guard on typing.cast,yushangdi,CLOSED,https://github.com/pytorch/pytorch/pull/178008,2026-03-20T21:25:50Z,,2026-03-30T19:22:55Z,4,116,17,133,237.9514,9.9146,5503,20,6,7
pytorch/pytorch,178407,[ROCm][CI] upgrade wheels to 7.2.1 patch release,jithunnair-amd,CLOSED,https://github.com/pytorch/pytorch/pull/178407,2026-03-25T18:29:49Z,,2026-03-30T20:23:04Z,1,4,0,4,121.8875,5.0786,123,6,1,4
pytorch/pytorch,178671,[fake tensor] Use torch.accelerator.is_available() in avoid_device_init,wconstab,CLOSED,https://github.com/pytorch/pytorch/pull/178671,2026-03-28T00:14:36Z,,2026-03-30T20:57:27Z,1,1,9,10,68.7142,2.8631,780,6,2,4
pytorch/pytorch,178369,[xpu][fix] Fix test_flash_attention_dynamic on XPU.,etaf,CLOSED,https://github.com/pytorch/pytorch/pull/178369,2026-03-25T07:36:53Z,,2026-03-30T07:32:52Z,4,23,12,35,119.9331,4.9972,2208,7,2,5
pytorch/pytorch,175987,Document workflow/checkout version mismatch for script moves,ZainRizvi,CLOSED,https://github.com/pytorch/pytorch/pull/175987,2026-02-27T17:17:43Z,,2026-03-30T17:03:24Z,3,44,0,44,743.7614,30.9901,312,2,1,2
pytorch/pytorch,170305,benchmarks: make the installation work & on rocm,v0i0,CLOSED,https://github.com/pytorch/pytorch/pull/170305,2025-12-12T16:43:35Z,,2026-03-30T18:45:53Z,1,5,3,8,2594.0383,108.0849,403,11,1,3
pytorch/pytorch,169046,[fx]Optionally Dump gm generated code to file,yushangdi,CLOSED,https://github.com/pytorch/pytorch/pull/169046,2025-11-25T05:29:36Z,,2026-03-30T05:18:49Z,4,184,9,193,2999.8203,124.9925,2297,3,3,4
pytorch/pytorch,165092,[6/N][DTensor device order] User API for device ordered distribution,zpcore,CLOSED,https://github.com/pytorch/pytorch/pull/165092,2025-10-09T18:49:58Z,,2026-03-30T21:47:06Z,6,1062,81,1143,4130.9522,172.123,4566,8,48,4
pytorch/pytorch,181662,ci: add torchcomms to distributed CI,d4l3k,CLOSED,https://github.com/pytorch/pytorch/pull/181662,2026-04-27T22:02:55Z,,2026-04-30T00:00:55Z,5,26,0,26,49.9667,2.0819,179,11,4,5
pytorch/pytorch,181911,Fix typos in comments and log messages across torch modules,frgossen,CLOSED,https://github.com/pytorch/pytorch/pull/181911,2026-04-29T19:17:36Z,,2026-04-30T01:57:05Z,8,8,8,16,6.6581,0.2774,526,4,1,3
pytorch/pytorch,181811,Fix typos in higher_order_ops scan and partitioner,frgossen,CLOSED,https://github.com/pytorch/pytorch/pull/181811,2026-04-29T00:49:24Z,,2026-04-30T01:54:57Z,2,7,7,14,25.0925,1.0455,318,4,1,3
pytorch/pytorch,171203,Refactor NCCL Symmetric Memory extensions,dzmitry-huba,CLOSED,https://github.com/pytorch/pytorch/pull/171203,2025-12-23T19:04:22Z,,2026-04-30T01:16:56Z,1,43,18,61,3054.2094,127.2587,272,2,1,3
pytorch/pytorch,181856,[MPS] sdpa causal with attn mask proper error,Isalia20,CLOSED,https://github.com/pytorch/pytorch/pull/181856,2026-04-29T09:57:19Z,,2026-04-30T01:00:52Z,2,18,0,18,15.0592,0.6275,4299,3,1,4
pytorch/pytorch,181925,[cherry-pick][dynamo][guards] Disable recursive dict tag optimization,anijain2305,MERGED,https://github.com/pytorch/pytorch/pull/181925,2026-04-29T21:01:19Z,2026-04-30T00:41:21Z,2026-04-30T00:41:21Z,1,1,1,2,3.6672,0.1528,373,2,1,3
pytorch/pytorch,181609,[PyTorch] Update _cslt_sparse_mm meta registration for hipSPARSELt (#181609),bbeckca,CLOSED,https://github.com/pytorch/pytorch/pull/181609,2026-04-27T16:11:18Z,,2026-04-30T00:35:53Z,1,1,4,5,56.4097,2.3504,544,32,1,3
immich-app/immich,28003,chore!: duration in milliseconds,mertalev,MERGED,https://github.com/immich-app/immich/pull/28003,2026-04-21T04:45:00Z,2026-04-30T13:44:27Z,2026-04-30T13:44:27Z,44,1092,335,1427,224.9908,9.3746,778,0,9,2
immich-app/immich,28159,chore(server)!: drop pgvecto.rs support,mertalev,MERGED,https://github.com/immich-app/immich/pull/28159,2026-04-29T17:27:28Z,2026-04-30T13:40:39Z,2026-04-30T13:40:39Z,14,34,174,208,20.2197,0.8425,645,3,2,4
immich-app/immich,28151,fix(docs): Update Tailscale free tier user and device limits,Hakuin123,MERGED,https://github.com/immich-app/immich/pull/28151,2026-04-29T08:09:39Z,2026-04-30T10:19:50Z,2026-04-30T10:19:50Z,1,1,1,2,26.1697,1.0904,1742,1,1,3
immich-app/immich,28163,fix(web): timeline scroll when pressing back from stacked asset,Snowknight26,MERGED,https://github.com/immich-app/immich/pull/28163,2026-04-30T02:11:33Z,2026-04-30T09:39:34Z,2026-04-30T09:39:34Z,2,7,7,14,7.4669,0.3111,1650,0,1,2
immich-app/immich,28147,feat(server): video streaming table definitions,mertalev,MERGED,https://github.com/immich-app/immich/pull/28147,2026-04-29T00:08:37Z,2026-04-29T15:48:15Z,2026-04-29T15:48:16Z,10,251,1,252,15.6606,0.6525,665,0,1,2
immich-app/immich,28124,chore(deps): update dependency flutter to v3.41.7,renovate,MERGED,https://github.com/immich-app/immich/pull/28124,2026-04-28T02:55:17Z,2026-04-29T15:15:40Z,2026-04-29T15:15:40Z,1,1,1,2,36.3397,1.5142,1804,0,1,1
immich-app/immich,28146,feat: update iOS CI/CD with FUTO build credential,alextran1502,MERGED,https://github.com/immich-app/immich/pull/28146,2026-04-28T21:26:09Z,2026-04-29T14:06:36Z,2026-04-29T14:06:36Z,2,42,42,84,16.6742,0.6948,41,0,3,2
immich-app/immich,26536,fix(mobile): suppress asset stack UI in trash timeline,PeterOmbodi,MERGED,https://github.com/immich-app/immich/pull/26536,2026-02-26T16:37:31Z,2026-04-29T10:49:47Z,2026-04-29T10:49:47Z,5,43,9,52,1482.2044,61.7585,2930,0,14,3
immich-app/immich,28090,fix(web): double video playback on map timeline,YarosMallorca,MERGED,https://github.com/immich-app/immich/pull/28090,2026-04-26T12:14:49Z,2026-04-29T10:11:34Z,2026-04-29T10:11:34Z,1,1,1,2,69.9458,2.9144,334,0,1,2
immich-app/immich,28140,refactor(server)!: remove redundant error and statusCode fields from error responses,timonrieger,MERGED,https://github.com/immich-app/immich/pull/28140,2026-04-28T15:53:30Z,2026-04-28T21:54:54Z,2026-04-28T21:54:54Z,7,18,79,97,6.0233,0.251,486,3,5,3
immich-app/immich,28139,refactor(server)!: move correlationId to X-Correlation-ID response header,timonrieger,MERGED,https://github.com/immich-app/immich/pull/28139,2026-04-28T15:31:45Z,2026-04-28T17:07:39Z,2026-04-28T17:07:39Z,5,6,29,35,1.5983,0.0666,907,0,1,2
immich-app/immich,28117,fix(web): large files: better handling of asset deletions,meesfrensel,MERGED,https://github.com/immich-app/immich/pull/28117,2026-04-27T16:36:59Z,2026-04-28T16:18:40Z,2026-04-28T16:18:40Z,3,19,11,30,23.6947,0.9873,834,0,1,2
immich-app/immich,28135,fix(web): convert shared link expiry to UTC before serialising,timonrieger,MERGED,https://github.com/immich-app/immich/pull/28135,2026-04-28T14:02:49Z,2026-04-28T16:10:08Z,2026-04-28T16:10:09Z,1,3,3,6,2.1219,0.0884,627,0,1,2
immich-app/immich,27912,refactor!: change number to integer types,timonrieger,MERGED,https://github.com/immich-app/immich/pull/27912,2026-04-17T21:39:20Z,2026-04-28T15:25:03Z,2026-04-28T15:25:03Z,34,225,169,394,257.7619,10.7401,13,2,4,4
immich-app/immich,28114,fix(web): refresh memories hourly,meesfrensel,MERGED,https://github.com/immich-app/immich/pull/28114,2026-04-27T13:10:58Z,2026-04-28T15:18:52Z,2026-04-28T15:18:52Z,1,25,0,25,26.1317,1.0888,1340,0,1,2
immich-app/immich,28125,chore(deps): update dependency terragrunt to v1.0.2,renovate,MERGED,https://github.com/immich-app/immich/pull/28125,2026-04-28T02:55:24Z,2026-04-28T10:00:45Z,2026-04-28T10:00:45Z,2,2,2,4,7.0892,0.2954,16530,0,1,1
immich-app/immich,28120,chore(deps): update prom/prometheus docker digest to e425440,renovate,MERGED,https://github.com/immich-app/immich/pull/28120,2026-04-28T00:59:51Z,2026-04-28T10:00:12Z,2026-04-28T10:00:12Z,1,1,1,2,9.0058,0.3752,978,0,1,2
immich-app/immich,28121,chore(deps): update dependency @immich/ui to v0.76.2,renovate,MERGED,https://github.com/immich-app/immich/pull/28121,2026-04-28T01:02:19Z,2026-04-28T02:54:13Z,2026-04-28T02:54:13Z,1,39,39,78,1.865,0.0777,2238,0,1,1
immich-app/immich,28110,fix: do not emit AlbumInvite event for owner,danieldietzler,MERGED,https://github.com/immich-app/immich/pull/28110,2026-04-27T10:16:17Z,2026-04-27T17:59:47Z,2026-04-27T17:59:47Z,2,2,2,4,7.725,0.3219,0,0,1,2
immich-app/immich,27391,fix(ml): handle empty/corrupt images in face detection,yosit,MERGED,https://github.com/immich-app/immich/pull/27391,2026-03-30T06:34:48Z,2026-04-27T15:14:34Z,2026-04-27T15:14:34Z,2,17,1,18,680.6628,28.3609,2001,3,3,3
immich-app/immich,26070,"fix(mobile): delete assets on trash empty, Android",PeterOmbodi,MERGED,https://github.com/immich-app/immich/pull/26070,2026-02-09T14:59:43Z,2026-04-27T13:16:49Z,2026-04-27T13:16:50Z,3,75,33,108,1846.285,76.9285,2215,0,5,2
immich-app/immich,27400,refactor(web): replace asset-viewer listener based face hover with overlay elements,midzelis,MERGED,https://github.com/immich-app/immich/pull/27400,2026-03-30T16:59:26Z,2026-04-27T10:08:34Z,2026-04-27T10:08:34Z,8,103,85,188,665.1522,27.7147,393,2,7,3
immich-app/immich,18022,draft: VOD tanscoding implementation,vladd11,CLOSED,https://github.com/immich-app/immich/pull/18022,2025-05-01T19:50:18Z,,2025-12-18T21:45:46Z,40,6624,11332,17956,5545.9244,231.0802,2594,6,31,6
immich-app/immich,28076,feat(ml): update Intel graphics compiler and compute runtime,savely-krasovsky,MERGED,https://github.com/immich-app/immich/pull/28076,2026-04-25T11:33:26Z,2026-04-25T12:49:57Z,2026-04-25T12:49:58Z,1,4,4,8,1.2753,0.0531,1764,0,1,2
immich-app/immich,27552,chore(ml): update huggingfacehub and pillow,aaronliu0130,MERGED,https://github.com/immich-app/immich/pull/27552,2026-04-07T00:57:44Z,2026-04-24T23:44:01Z,2026-04-24T23:44:01Z,1,2,2,4,430.7714,17.9488,1365,3,1,4
immich-app/immich,27515,feat(mobile): action bottom sheet on map timeline,YarosMallorca,MERGED,https://github.com/immich-app/immich/pull/27515,2026-04-05T09:24:27Z,2026-04-24T14:30:11Z,2026-04-24T14:30:11Z,3,18,7,25,461.0956,19.2123,296,5,1,3
immich-app/immich,28046,fix(deps): update dependency uuid to v14 [security],renovate,MERGED,https://github.com/immich-app/immich/pull/28046,2026-04-23T04:45:43Z,2026-04-23T09:24:34Z,2026-04-23T09:24:34Z,2,9,3,12,4.6475,0.1936,7678,0,1,1
immich-app/immich,28020,chore: migrate to FUTO Apple's account,alextran1502,MERGED,https://github.com/immich-app/immich/pull/28020,2026-04-21T21:23:24Z,2026-04-22T16:53:21Z,2026-04-22T16:53:21Z,4,55,55,110,19.4992,0.8125,90,0,1,2
immich-app/immich,28022,fix: jump to timeline on new auto_router update,alextran1502,MERGED,https://github.com/immich-app/immich/pull/28022,2026-04-22T03:16:21Z,2026-04-22T15:21:48Z,2026-04-22T15:21:48Z,2,2,4,6,12.0908,0.5038,0,0,1,2
immich-app/immich,27467,chore!: migrate album owner to album_user,danieldietzler,MERGED,https://github.com/immich-app/immich/pull/27467,2026-04-02T18:17:41Z,2026-04-22T14:52:23Z,2026-04-22T14:52:24Z,75,14751,1105,15856,476.5783,19.8574,223,4,12,5
